,reqID,inputs,"Text2SpeechCensoringWorkflow_GetInput, Cost","Text2SpeechCensoringWorkflow_GetInput, Latency","Text2SpeechCensoringWorkflow_Profanity, Cost","Text2SpeechCensoringWorkflow_Profanity, Latency","Text2SpeechCensoringWorkflow_Text2Speech, Cost","Text2SpeechCensoringWorkflow_Text2Speech, Latency","Text2SpeechCensoringWorkflow_Conversion, Cost","Text2SpeechCensoringWorkflow_Conversion, Latency","Text2SpeechCensoringWorkflow_Compression, Cost","Text2SpeechCensoringWorkflow_Compression, Latency","Text2SpeechCensoringWorkflow_Censor, Cost","Text2SpeechCensoringWorkflow_Censor, Latency","Text2SpeechCensoringWorkflow_MergedFunction, Cost","Text2SpeechCensoringWorkflow_MergedFunction, Latency",Text2SpeechCensoringWorkflow_GetInput-Text2SpeechCensoringWorkflow_Profanity,Text2SpeechCensoringWorkflow_GetInput-Text2SpeechCensoringWorkflow_Text2Speech,Text2SpeechCensoringWorkflow_Profanity-Text2SpeechCensoringWorkflow_MergedFunction,Text2SpeechCensoringWorkflow_Text2Speech-Text2SpeechCensoringWorkflow_Conversion,Text2SpeechCensoringWorkflow_Conversion-Text2SpeechCensoringWorkflow_Compression,Text2SpeechCensoringWorkflow_Compression-Text2SpeechCensoringWorkflow_MergedFunction,Text2SpeechCensoringWorkflow_MergedFunction-Text2SpeechCensoringWorkflow_Censor
64,678f3a69d04a404dbfb9e6fe32204d9f,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",98.0,98.0,25.0,25.0,281.0,281.0,126.0,126.0,439.0,439.0,832.0,832.0,200.0,94.0,932.0,925.0,824.0,4.0,4.0,2.0,990.0
65,2b373bf146774078b78e5e89f4cd9155,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",35.0,35.0,21.0,21.0,318.0,318.0,354.0,354.0,483.0,483.0,893.0,893.0,194.0,90.0,1.0,993.0,130.0,2.0,1.0,1.0,990.0
66,7244abb90c3443d28895b8b3f3026e76,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",86.0,86.0,24.0,24.0,339.0,339.0,174.0,174.0,516.0,516.0,902.0,902.0,248.0,136.0,1.0,939.0,949.0,5.0,0.0,1.0,932.0
67,6df31d94f6fc4871b8c87a059725e994,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",76.0,76.0,74.0,74.0,217.0,217.0,358.0,358.0,471.0,471.0,779.0,779.0,205.0,127.0,0.0,993.0,968.0,1.0,1.0,1.0,990.0
68,99f2435c693246149ec39289f37104f8,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",30.0,30.0,22.0,22.0,241.0,241.0,187.0,187.0,499.0,499.0,828.0,828.0,194.0,105.0,3.0,994.0,892.0,1.0,1.0,994.0,990.0
69,09eb62eeceb4453a89931cfac1dad85e,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",30.0,30.0,20.0,20.0,43.0,43.0,274.0,274.0,502.0,502.0,807.0,807.0,157.0,93.0,2.0,997.0,798.0,1.0,2.0,1.0,990.0
70,40e79cff9fd44460b25881708b079da0,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",28.0,28.0,21.0,21.0,143.0,143.0,389.0,389.0,438.0,438.0,568.0,568.0,133.0,79.0,0.0,996.0,947.0,0.0,0.0,2.0,990.0
71,8c86de71ca134a7caf38f869afc921ba,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",28.0,28.0,22.0,22.0,986.0,986.0,245.0,245.0,450.0,450.0,785.0,785.0,222.0,126.0,1.0,995.0,789.0,2.0,999.0,135.0,983.0
72,4e132847fa514a649b1c0de53cd27b65,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",31.0,31.0,21.0,21.0,297.0,297.0,160.0,160.0,493.0,493.0,836.0,836.0,224.0,144.0,1.0,995.0,102.0,3.0,0.0,176.0,988.0
73,bf4c1a2cfd164d1a976a265c9508090d,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",31.0,31.0,27.0,27.0,213.0,213.0,512.0,512.0,476.0,476.0,725.0,725.0,220.0,98.0,996.0,990.0,170.0,2.0,1.0,999.0,985.0
74,fdcb0ffd05584e27870d8b0bd467431a,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",27.0,27.0,22.0,22.0,101.0,101.0,265.0,265.0,531.0,531.0,630.0,630.0,229.0,116.0,1.0,995.0,873.0,4.0,1.0,999.0,961.0
75,7a5946d7334c44248fd7d5195aece388,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",27.0,27.0,21.0,21.0,165.0,165.0,283.0,283.0,465.0,465.0,894.0,894.0,254.0,105.0,1.0,994.0,889.0,3.0,0.0,1.0,989.0
76,efa0a51b50564ba1b59a854e3bc0961e,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",41.0,41.0,20.0,20.0,178.0,178.0,314.0,314.0,384.0,384.0,789.0,789.0,160.0,106.0,989.0,981.0,955.0,1.0,105.0,1.0,102.0
77,8ca6872db51d4356be82c78aad2a385f,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",28.0,28.0,20.0,20.0,58.0,58.0,235.0,235.0,445.0,445.0,707.0,707.0,338.0,259.0,4.0,994.0,712.0,2.0,1.0,1.0,990.0
78,bcca4792e19d4effb0de2b0a14abb361,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",27.0,27.0,40.0,40.0,321.0,321.0,428.0,428.0,425.0,425.0,795.0,795.0,155.0,70.0,142.0,90.0,236.0,72.0,81.0,1.0,126.0
79,cff3368f97e24f219ec189a6721a18fe,"It was a large room with endless row of bottles upon tiers of shelves lining its walls. Several long tables stood about, and Tubby saw they were crowded with curious apparatus—little tubes in racks, microscopes, triangular pieces of glass with candles behind them, and several contrivances of wheels and weights that looked like clock works. In the exact center of the room was one larger apparatus of a sort Tubby had never seen before; it seemed very complicated and he stared at it with awe. He could make nothing out of it except that part of it was a huge telescope, extending up through the skylight of the room. He glanced upward, and there, through a narrow, open slit in the glass, he could see the stars shining",29.0,29.0,32.0,32.0,115.0,115.0,356.0,356.0,505.0,505.0,684.0,684.0,199.0,81.0,318.0,179.0,944.0,137.0,1.0,1.0,991.0
80,d384507e987a43ae8d1ee1fd00d74c0b,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",28.0,28.0,21.0,21.0,124.0,124.0,622.0,622.0,436.0,436.0,678.0,678.0,230.0,119.0,173.0,135.0,308.0,71.0,115.0,999.0,177.0
81,ad03505b04f941b0bc276d71a489f936,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",26.0,26.0,21.0,21.0,952.0,952.0,852.0,852.0,466.0,466.0,722.0,722.0,128.0,68.0,1.0,995.0,616.0,372.0,1.0,0.0,994.0
82,bb0205e2539142ac931ecd454d04c539,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",33.0,33.0,37.0,37.0,748.0,748.0,801.0,801.0,566.0,566.0,219.0,219.0,165.0,112.0,0.0,993.0,348.0,277.0,999.0,1.0,9.0
83,8d97ab9928d74932868f3256d16e17c7,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",28.0,28.0,24.0,24.0,495.0,495.0,582.0,582.0,438.0,438.0,768.0,768.0,260.0,159.0,2.0,994.0,492.0,7.0,1.0,1.0,993.0
84,71483c1e2af44c17969a68e20ebb6de5,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",29.0,29.0,20.0,20.0,468.0,468.0,503.0,503.0,480.0,480.0,789.0,789.0,181.0,87.0,2.0,994.0,427.0,2.0,2.0,0.0,991.0
85,3b0cb575a5eb44878680af31049c25bc,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",28.0,28.0,20.0,20.0,355.0,355.0,584.0,584.0,404.0,404.0,691.0,691.0,143.0,68.0,1.0,994.0,321.0,4.0,0.0,1.0,995.0
86,e6c98adffc474e62b63bd434423b728b,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",26.0,26.0,26.0,26.0,426.0,426.0,706.0,706.0,450.0,450.0,758.0,758.0,162.0,105.0,3.0,996.0,550.0,0.0,0.0,1.0,989.0
87,15f29f0d376f4b80871f12c107344d77,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",35.0,35.0,26.0,26.0,489.0,489.0,725.0,725.0,503.0,503.0,735.0,735.0,184.0,70.0,1.0,993.0,677.0,0.0,0.0,994.0,992.0
88,fdc56c587ad64f2bb04565d49d123b34,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",27.0,27.0,20.0,20.0,522.0,522.0,765.0,765.0,440.0,440.0,757.0,757.0,160.0,104.0,1.0,994.0,703.0,1.0,1.0,1.0,979.0
89,f4189b72056d4c9c887b995a8709ecd9,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",75.0,75.0,20.0,20.0,488.0,488.0,518.0,518.0,410.0,410.0,731.0,731.0,191.0,70.0,987.0,981.0,393.0,1.0,0.0,2.0,987.0
90,d33d90b8b0f840deb4264a31547495d1,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",29.0,29.0,24.0,24.0,369.0,369.0,598.0,598.0,449.0,449.0,656.0,656.0,219.0,111.0,1.0,997.0,390.0,2.0,0.0,0.0,985.0
91,e23cb33f393e41be9bce30f5d62e1b93,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",30.0,30.0,21.0,21.0,524.0,524.0,701.0,701.0,397.0,397.0,829.0,829.0,168.0,103.0,0.0,994.0,597.0,2.0,999.0,1.0,988.0
92,87f3f0717e0d40ea9a6fcfbeda816d85,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",33.0,33.0,22.0,22.0,528.0,528.0,682.0,682.0,425.0,425.0,739.0,739.0,161.0,110.0,1.0,994.0,610.0,3.0,0.0,1.0,953.0
93,9c38f16d25104db38d0863f97daad374,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",29.0,29.0,24.0,24.0,609.0,609.0,565.0,565.0,486.0,486.0,807.0,807.0,222.0,106.0,0.0,993.0,633.0,3.0,0.0,1.0,992.0
94,37ad0d1878a4495192a9b65097ce146f,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",29.0,29.0,20.0,20.0,488.0,488.0,498.0,498.0,578.0,578.0,755.0,755.0,179.0,75.0,1.0,995.0,543.0,3.0,1.0,1.0,989.0
95,7ded1c2c7e2140cda18aab7d39358b04,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",29.0,29.0,20.0,20.0,374.0,374.0,486.0,486.0,417.0,417.0,825.0,825.0,208.0,106.0,3.0,995.0,251.0,1.0,0.0,1.0,955.0
96,fd3e3de5d4f14758b2093a5cfa562b50,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",29.0,29.0,20.0,20.0,539.0,539.0,681.0,681.0,455.0,455.0,747.0,747.0,206.0,150.0,1.0,993.0,645.0,997.0,0.0,1.0,972.0
97,8473cd4f6d854f46be2348866d35509c,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",29.0,29.0,20.0,20.0,522.0,522.0,919.0,919.0,419.0,419.0,735.0,735.0,164.0,114.0,1.0,995.0,840.0,1.0,2.0,3.0,990.0
98,65538c56237e4e57921230f0968b621b,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",30.0,30.0,21.0,21.0,443.0,443.0,554.0,554.0,438.0,438.0,843.0,843.0,233.0,116.0,0.0,993.0,414.0,6.0,0.0,1.0,991.0
99,353b6589fd26419db70aea5ee8dc5097,"He switched off the lights. The room was quite dark except for a little beam of white light that seemed to thread its way through the intricate system of mirrors and prisms of the Light Machine. Tubby could not see where this light came from or where it went to. But he saw distinctly that it turned several corners and was alternately broad and narrow. It was white throughout most of its course; but in one short span it was a dark, angry red, and in another a deep, beautiful purple.",38.0,38.0,21.0,21.0,477.0,477.0,597.0,597.0,415.0,415.0,666.0,666.0,201.0,105.0,0.0,994.0,465.0,1.0,1.0,1.0,953.0
