,Alpha,Cost,ColdStarts,Cores,Mem
0,0.0,5.012529029846192e-07,5,1000,500000
1,0.0,5.012529029846192e-07,4,1000,500000
2,0.0,5.012529029846192e-07,4,1000,500000
3,0.0,5.012529029846192e-07,3,1000,500000
4,0.0,5.012529029846192e-07,4,1000,500000
5,0.0,5.012529029846192e-07,3,1000,500000
6,0.0,5.012529029846192e-07,3,1000,500000
7,0.0,5.012529029846192e-07,2,1000,500000
8,0.0,5.012529029846192e-07,4,1000,500000
9,0.0,5.012529029846192e-07,3,1000,500000
10,0.0,5.012529029846192e-07,3,1000,500000
11,0.0,5.012529029846192e-07,2,1000,500000
12,0.0,5.012529029846192e-07,3,1000,500000
13,0.0,5.012529029846192e-07,2,1000,500000
14,0.0,5.012529029846192e-07,2,1000,500000
15,0.0,5.012529029846192e-07,1,1000,500000
16,0.0,5.012529029846192e-07,4,1000,500000
17,0.0,5.012529029846192e-07,3,1000,500000
18,0.0,5.012529029846192e-07,3,1000,500000
19,0.0,5.012529029846192e-07,2,1000,500000
20,0.0,5.012529029846192e-07,3,1000,500000
21,0.0,5.012529029846192e-07,2,1000,500000
22,0.0,5.012529029846192e-07,2,1000,500000
23,0.0,5.012529029846192e-07,1,1000,500000
24,0.0,5.012529029846192e-07,3,1000,500000
25,0.0,5.012529029846192e-07,2,1000,500000
26,0.0,5.012529029846192e-07,2,1000,500000
27,0.0,5.012529029846192e-07,1,1000,500000
28,0.0,5.012529029846192e-07,2,1000,500000
29,0.0,5.012529029846192e-07,1,1000,500000
30,0.0,5.012529029846192e-07,1,1000,500000
31,0.0,5.012529029846192e-07,0,1000,500000
32,0.0,5.012529029846192e-07,6,1000,500000
33,0.0,5.012529029846192e-07,5,1000,500000
34,0.0,5.012529029846192e-07,5,1000,500000
35,0.0,5.012529029846192e-07,4,1000,500000
36,0.0,5.012529029846192e-07,5,1000,500000
37,0.0,5.012529029846192e-07,4,1000,500000
38,0.0,5.012529029846192e-07,4,1000,500000
39,0.0,5.012529029846192e-07,3,1000,500000
40,0.0,5.012529029846192e-07,5,1000,500000
41,0.0,5.012529029846192e-07,4,1000,500000
42,0.0,5.012529029846192e-07,4,1000,500000
43,0.0,5.012529029846192e-07,3,1000,500000
44,0.0,5.012529029846192e-07,4,1000,500000
45,0.0,5.012529029846192e-07,3,1000,500000
46,0.0,5.012529029846192e-07,3,1000,500000
47,0.0,5.012529029846192e-07,2,1000,500000
48,0.0,5.012529029846192e-07,5,1000,500000
49,0.0,5.012529029846192e-07,4,1000,500000
50,0.0,5.012529029846192e-07,4,1000,500000
51,0.0,5.012529029846192e-07,3,1000,500000
52,0.0,5.012529029846192e-07,4,1000,500000
53,0.0,5.012529029846192e-07,3,1000,500000
54,0.0,5.012529029846192e-07,3,1000,500000
55,0.0,5.012529029846192e-07,2,1000,500000
56,0.0,5.012529029846192e-07,4,1000,500000
57,0.0,5.012529029846192e-07,3,1000,500000
58,0.0,5.012529029846192e-07,3,1000,500000
59,0.0,5.012529029846192e-07,2,1000,500000
60,0.0,5.012529029846192e-07,3,1000,500000
61,0.0,5.012529029846192e-07,2,1000,500000
62,0.0,5.012529029846192e-07,2,1000,500000
63,0.0,5.012529029846192e-07,1,1000,500000
64,0.2,5.012529029846192e-07,5,1000,500000
65,0.2,5.012529029846192e-07,4,1000,500000
66,0.2,5.012529029846192e-07,4,1000,500000
67,0.2,5.012529029846192e-07,3,1000,500000
68,0.2,5.012529029846192e-07,4,1000,500000
69,0.2,5.012529029846192e-07,3,1000,500000
70,0.2,5.012529029846192e-07,3,1000,500000
71,0.2,5.012529029846192e-07,2,1000,500000
72,0.2,5.012529029846192e-07,4,1000,500000
73,0.2,5.012529029846192e-07,3,1000,500000
74,0.2,5.012529029846192e-07,3,1000,500000
75,0.2,5.012529029846192e-07,2,1000,500000
76,0.2,5.012529029846192e-07,3,1000,500000
77,0.2,5.012529029846192e-07,2,1000,500000
78,0.2,5.012529029846192e-07,2,1000,500000
79,0.2,5.012529029846192e-07,1,1000,500000
80,0.2,5.012529029846192e-07,4,1000,500000
81,0.2,5.012529029846192e-07,3,1000,500000
82,0.2,5.012529029846192e-07,3,1000,500000
83,0.2,5.012529029846192e-07,2,1000,500000
84,0.2,5.012529029846192e-07,3,1000,500000
85,0.2,5.012529029846192e-07,2,1000,500000
86,0.2,5.012529029846192e-07,2,1000,500000
87,0.2,5.012529029846192e-07,1,1000,500000
88,0.2,5.012529029846192e-07,3,1000,500000
89,0.2,5.012529029846192e-07,2,1000,500000
90,0.2,5.012529029846192e-07,2,1000,500000
91,0.2,5.012529029846192e-07,1,1000,500000
92,0.2,5.012529029846192e-07,2,1000,500000
93,0.2,5.012529029846192e-07,1,1000,500000
94,0.2,5.012529029846192e-07,1,1000,500000
95,0.2,5.012529029846192e-07,0,1000,500000
96,0.2,5.012529029846192e-07,6,1000,500000
97,0.2,5.012529029846192e-07,5,1000,500000
98,0.2,5.012529029846192e-07,5,1000,500000
99,0.2,5.012529029846192e-07,4,1000,500000
100,0.2,5.012529029846192e-07,5,1000,500000
101,0.2,5.012529029846192e-07,4,1000,500000
102,0.2,5.012529029846192e-07,4,1000,500000
103,0.2,5.012529029846192e-07,3,1000,500000
104,0.2,5.012529029846192e-07,5,1000,500000
105,0.2,5.012529029846192e-07,4,1000,500000
106,0.2,5.012529029846192e-07,4,1000,500000
107,0.2,5.012529029846192e-07,3,1000,500000
108,0.2,5.012529029846192e-07,4,1000,500000
109,0.2,5.012529029846192e-07,3,1000,500000
110,0.2,5.012529029846192e-07,3,1000,500000
111,0.2,5.012529029846192e-07,2,1000,500000
112,0.2,5.012529029846192e-07,5,1000,500000
113,0.2,5.012529029846192e-07,4,1000,500000
114,0.2,5.012529029846192e-07,4,1000,500000
115,0.2,5.012529029846192e-07,3,1000,500000
116,0.2,5.012529029846192e-07,4,1000,500000
117,0.2,5.012529029846192e-07,3,1000,500000
118,0.2,5.012529029846192e-07,3,1000,500000
119,0.2,5.012529029846192e-07,2,1000,500000
120,0.2,5.012529029846192e-07,4,1000,500000
121,0.2,5.012529029846192e-07,3,1000,500000
122,0.2,5.012529029846192e-07,3,1000,500000
123,0.2,5.012529029846192e-07,2,1000,500000
124,0.2,5.012529029846192e-07,3,1000,500000
125,0.2,5.012529029846192e-07,2,1000,500000
126,0.2,5.012529029846192e-07,2,1000,500000
127,0.2,5.012529029846192e-07,1,1000,500000
128,0.4,1.0250264514923098e-05,1,1000,500000
129,0.4,7.850264514923097e-06,1,1000,500000
130,0.4,7.850264514923097e-06,1,1000,500000
131,0.4,5.413011611938477e-06,1,1000,500000
132,0.4,7.850264514923097e-06,1,1000,500000
133,0.4,7.850264514923097e-06,0,1000,500000
134,0.4,7.813011611938478e-06,0,1000,500000
135,0.4,5.375758708953858e-06,0,1000,500000
136,0.4,7.813011611938478e-06,1,1000,500000
137,0.4,5.413011611938477e-06,1,1000,500000
138,0.4,7.850264514923097e-06,0,1000,500000
139,0.4,5.413011611938477e-06,0,1000,500000
140,0.4,7.813011611938478e-06,0,1000,500000
141,0.4,5.413011611938477e-06,0,1000,500000
142,0.4,5.375758708953858e-06,0,1000,500000
143,0.4,2.9385058059692387e-06,0,1000,500000
144,0.4,7.850264514923097e-06,1,1000,500000
145,0.4,7.850264514923097e-06,0,1000,500000
146,0.4,7.850264514923097e-06,0,1000,500000
147,0.4,5.413011611938477e-06,0,1000,500000
148,0.4,7.850264514923097e-06,0,1000,500000
149,0.4,5.4502645149230965e-06,0,1000,500000
150,0.4,5.413011611938477e-06,0,1000,500000
151,0.4,2.975758708953858e-06,0,1000,500000
152,0.4,7.813011611938478e-06,0,1000,500000
153,0.4,5.413011611938477e-06,0,1000,500000
154,0.4,5.413011611938477e-06,0,1000,500000
155,0.4,2.975758708953858e-06,0,1000,500000
156,0.4,5.375758708953858e-06,0,1000,500000
157,0.4,2.975758708953858e-06,0,1000,500000
158,0.4,2.9385058059692387e-06,0,1000,500000
159,0.4,5.012529029846192e-07,0,1000,500000
160,0.4,1.0250264514923098e-05,2,1000,500000
161,0.4,7.850264514923097e-06,2,1000,500000
162,0.4,7.850264514923097e-06,2,1000,500000
163,0.4,5.413011611938477e-06,2,1000,500000
164,0.4,7.850264514923097e-06,2,1000,500000
165,0.4,7.850264514923097e-06,1,1000,500000
166,0.4,7.813011611938478e-06,1,1000,500000
167,0.4,5.375758708953858e-06,1,1000,500000
168,0.4,7.813011611938478e-06,2,1000,500000
169,0.4,5.413011611938477e-06,2,1000,500000
170,0.4,7.850264514923097e-06,1,1000,500000
171,0.4,5.413011611938477e-06,1,1000,500000
172,0.4,5.375758708953858e-06,2,1000,500000
173,0.4,5.413011611938477e-06,1,1000,500000
174,0.4,5.375758708953858e-06,1,1000,500000
175,0.4,2.9385058059692387e-06,1,1000,500000
176,0.4,7.850264514923097e-06,2,1000,500000
177,0.4,7.850264514923097e-06,1,1000,500000
178,0.4,7.850264514923097e-06,1,1000,500000
179,0.4,5.413011611938477e-06,1,1000,500000
180,0.4,7.850264514923097e-06,1,1000,500000
181,0.4,5.4502645149230965e-06,1,1000,500000
182,0.4,5.413011611938477e-06,1,1000,500000
183,0.4,2.975758708953858e-06,1,1000,500000
184,0.4,7.813011611938478e-06,1,1000,500000
185,0.4,5.413011611938477e-06,1,1000,500000
186,0.4,5.413011611938477e-06,1,1000,500000
187,0.4,2.975758708953858e-06,1,1000,500000
188,0.4,5.375758708953858e-06,1,1000,500000
189,0.4,2.975758708953858e-06,1,1000,500000
190,0.4,2.9385058059692387e-06,1,1000,500000
191,0.4,5.012529029846192e-07,1,1000,500000
192,0.6,1.2650264514923099e-05,0,1000,500000
193,0.6,7.850264514923097e-06,1,1000,500000
194,0.6,7.850264514923097e-06,1,1000,500000
195,0.6,7.813011611938478e-06,0,1000,500000
196,0.6,7.850264514923097e-06,1,1000,500000
197,0.6,7.850264514923097e-06,0,1000,500000
198,0.6,7.813011611938478e-06,0,1000,500000
199,0.6,5.375758708953858e-06,0,1000,500000
200,0.6,1.0250264514923098e-05,0,1000,500000
201,0.6,5.413011611938477e-06,1,1000,500000
202,0.6,7.850264514923097e-06,0,1000,500000
203,0.6,5.413011611938477e-06,0,1000,500000
204,0.6,5.375758708953858e-06,1,1000,500000
205,0.6,5.413011611938477e-06,0,1000,500000
206,0.6,5.375758708953858e-06,0,1000,500000
207,0.6,2.9385058059692387e-06,0,1000,500000
208,0.6,7.850264514923097e-06,1,1000,500000
209,0.6,7.850264514923097e-06,0,1000,500000
210,0.6,7.850264514923097e-06,0,1000,500000
211,0.6,5.413011611938477e-06,0,1000,500000
212,0.6,7.850264514923097e-06,0,1000,500000
213,0.6,5.4502645149230965e-06,0,1000,500000
214,0.6,5.413011611938477e-06,0,1000,500000
215,0.6,2.975758708953858e-06,0,1000,500000
216,0.6,7.813011611938478e-06,0,1000,500000
217,0.6,5.413011611938477e-06,0,1000,500000
218,0.6,5.413011611938477e-06,0,1000,500000
219,0.6,2.975758708953858e-06,0,1000,500000
220,0.6,5.375758708953858e-06,0,1000,500000
221,0.6,2.975758708953858e-06,0,1000,500000
222,0.6,2.9385058059692387e-06,0,1000,500000
223,0.6,5.012529029846192e-07,0,1000,500000
224,0.6,1.2650264514923099e-05,1,1000,500000
225,0.6,1.0250264514923098e-05,1,1000,500000
226,0.6,7.850264514923097e-06,2,1000,500000
227,0.6,7.813011611938478e-06,1,1000,500000
228,0.6,7.850264514923097e-06,2,1000,500000
229,0.6,7.850264514923097e-06,1,1000,500000
230,0.6,7.813011611938478e-06,1,1000,500000
231,0.6,5.375758708953858e-06,1,1000,500000
232,0.6,1.0250264514923098e-05,1,1000,500000
233,0.6,5.413011611938477e-06,2,1000,500000
234,0.6,7.850264514923097e-06,1,1000,500000
235,0.6,5.413011611938477e-06,1,1000,500000
236,0.6,5.375758708953858e-06,2,1000,500000
237,0.6,5.413011611938477e-06,1,1000,500000
238,0.6,5.375758708953858e-06,1,1000,500000
239,0.6,2.9385058059692387e-06,1,1000,500000
240,0.6,7.850264514923097e-06,2,1000,500000
241,0.6,7.850264514923097e-06,1,1000,500000
242,0.6,7.850264514923097e-06,1,1000,500000
243,0.6,5.413011611938477e-06,1,1000,500000
244,0.6,7.850264514923097e-06,1,1000,500000
245,0.6,5.4502645149230965e-06,1,1000,500000
246,0.6,5.413011611938477e-06,1,1000,500000
247,0.6,2.975758708953858e-06,1,1000,500000
248,0.6,7.813011611938478e-06,1,1000,500000
249,0.6,5.413011611938477e-06,1,1000,500000
250,0.6,5.413011611938477e-06,1,1000,500000
251,0.6,2.975758708953858e-06,1,1000,500000
252,0.6,5.375758708953858e-06,1,1000,500000
253,0.6,2.975758708953858e-06,1,1000,500000
254,0.6,2.9385058059692387e-06,1,1000,500000
255,0.6,5.012529029846192e-07,1,1000,500000
256,0.8,1.2650264514923099e-05,0,1000,500000
257,0.8,7.850264514923097e-06,1,1000,500000
258,0.8,7.850264514923097e-06,1,1000,500000
259,0.8,5.413011611938477e-06,1,1000,500000
260,0.8,7.850264514923097e-06,1,1000,500000
261,0.8,7.850264514923097e-06,0,1000,500000
262,0.8,7.813011611938478e-06,0,1000,500000
263,0.8,5.375758708953858e-06,0,1000,500000
264,0.8,7.850264514923097e-06,1,1000,500000
265,0.8,5.413011611938477e-06,1,1000,500000
266,0.8,7.850264514923097e-06,0,1000,500000
267,0.8,5.413011611938477e-06,0,1000,500000
268,0.8,7.813011611938478e-06,0,1000,500000
269,0.8,5.413011611938477e-06,0,1000,500000
270,0.8,5.375758708953858e-06,0,1000,500000
271,0.8,2.9385058059692387e-06,0,1000,500000
272,0.8,1.0250264514923098e-05,0,1000,500000
273,0.8,7.850264514923097e-06,0,1000,500000
274,0.8,7.850264514923097e-06,0,1000,500000
275,0.8,5.413011611938477e-06,0,1000,500000
276,0.8,7.850264514923097e-06,0,1000,500000
277,0.8,5.4502645149230965e-06,0,1000,500000
278,0.8,5.413011611938477e-06,0,1000,500000
279,0.8,2.975758708953858e-06,0,1000,500000
280,0.8,7.813011611938478e-06,0,1000,500000
281,0.8,5.413011611938477e-06,0,1000,500000
282,0.8,5.413011611938477e-06,0,1000,500000
283,0.8,2.975758708953858e-06,0,1000,500000
284,0.8,5.375758708953858e-06,0,1000,500000
285,0.8,2.975758708953858e-06,0,1000,500000
286,0.8,2.9385058059692387e-06,0,1000,500000
287,0.8,5.012529029846192e-07,0,1000,500000
288,0.8,1.2650264514923099e-05,1,1000,500000
289,0.8,7.850264514923097e-06,2,1000,500000
290,0.8,7.850264514923097e-06,2,1000,500000
291,0.8,7.813011611938478e-06,1,1000,500000
292,0.8,7.850264514923097e-06,2,1000,500000
293,0.8,7.850264514923097e-06,1,1000,500000
294,0.8,7.813011611938478e-06,1,1000,500000
295,0.8,5.375758708953858e-06,1,1000,500000
296,0.8,7.850264514923097e-06,2,1000,500000
297,0.8,5.413011611938477e-06,2,1000,500000
298,0.8,7.850264514923097e-06,1,1000,500000
299,0.8,5.413011611938477e-06,1,1000,500000
300,0.8,5.375758708953858e-06,2,1000,500000
301,0.8,5.413011611938477e-06,1,1000,500000
302,0.8,5.375758708953858e-06,1,1000,500000
303,0.8,2.9385058059692387e-06,1,1000,500000
304,0.8,1.0250264514923098e-05,1,1000,500000
305,0.8,7.850264514923097e-06,1,1000,500000
306,0.8,7.850264514923097e-06,1,1000,500000
307,0.8,5.413011611938477e-06,1,1000,500000
308,0.8,7.850264514923097e-06,1,1000,500000
309,0.8,5.4502645149230965e-06,1,1000,500000
310,0.8,5.413011611938477e-06,1,1000,500000
311,0.8,2.975758708953858e-06,1,1000,500000
312,0.8,7.813011611938478e-06,1,1000,500000
313,0.8,5.413011611938477e-06,1,1000,500000
314,0.8,5.413011611938477e-06,1,1000,500000
315,0.8,2.975758708953858e-06,1,1000,500000
316,0.8,5.375758708953858e-06,1,1000,500000
317,0.8,2.975758708953858e-06,1,1000,500000
318,0.8,2.9385058059692387e-06,1,1000,500000
319,0.8,5.012529029846192e-07,1,1000,500000
320,1.0,1.2650264514923099e-05,0,1000,500000
321,1.0,7.850264514923097e-06,1,1000,500000
322,1.0,1.0250264514923098e-05,0,1000,500000
323,1.0,5.413011611938477e-06,1,1000,500000
324,1.0,1.0250264514923098e-05,0,1000,500000
325,1.0,7.850264514923097e-06,0,1000,500000
326,1.0,7.813011611938478e-06,0,1000,500000
327,1.0,5.375758708953858e-06,0,1000,500000
328,1.0,1.0250264514923098e-05,0,1000,500000
329,1.0,5.413011611938477e-06,1,1000,500000
330,1.0,7.850264514923097e-06,0,1000,500000
331,1.0,5.413011611938477e-06,0,1000,500000
332,1.0,5.375758708953858e-06,1,1000,500000
333,1.0,5.413011611938477e-06,0,1000,500000
334,1.0,5.375758708953858e-06,0,1000,500000
335,1.0,2.9385058059692387e-06,0,1000,500000
336,1.0,1.0250264514923098e-05,0,1000,500000
337,1.0,7.850264514923097e-06,0,1000,500000
338,1.0,7.850264514923097e-06,0,1000,500000
339,1.0,5.413011611938477e-06,0,1000,500000
340,1.0,7.850264514923097e-06,0,1000,500000
341,1.0,5.4502645149230965e-06,0,1000,500000
342,1.0,5.413011611938477e-06,0,1000,500000
343,1.0,2.975758708953858e-06,0,1000,500000
344,1.0,7.813011611938478e-06,0,1000,500000
345,1.0,5.413011611938477e-06,0,1000,500000
346,1.0,5.413011611938477e-06,0,1000,500000
347,1.0,2.975758708953858e-06,0,1000,500000
348,1.0,5.375758708953858e-06,0,1000,500000
349,1.0,2.975758708953858e-06,0,1000,500000
350,1.0,2.9385058059692387e-06,0,1000,500000
351,1.0,5.012529029846192e-07,0,1000,500000
352,1.0,1.2650264514923099e-05,1,1000,500000
353,1.0,7.850264514923097e-06,2,1000,500000
354,1.0,1.0250264514923098e-05,1,1000,500000
355,1.0,7.813011611938478e-06,1,1000,500000
356,1.0,1.0250264514923098e-05,1,1000,500000
357,1.0,7.850264514923097e-06,1,1000,500000
358,1.0,7.813011611938478e-06,1,1000,500000
359,1.0,5.375758708953858e-06,1,1000,500000
360,1.0,1.0250264514923098e-05,1,1000,500000
361,1.0,5.413011611938477e-06,2,1000,500000
362,1.0,7.850264514923097e-06,1,1000,500000
363,1.0,5.413011611938477e-06,1,1000,500000
364,1.0,5.375758708953858e-06,2,1000,500000
365,1.0,5.413011611938477e-06,1,1000,500000
366,1.0,5.375758708953858e-06,1,1000,500000
367,1.0,2.9385058059692387e-06,1,1000,500000
368,1.0,1.0250264514923098e-05,1,1000,500000
369,1.0,7.850264514923097e-06,1,1000,500000
370,1.0,7.850264514923097e-06,1,1000,500000
371,1.0,5.413011611938477e-06,1,1000,500000
372,1.0,7.850264514923097e-06,1,1000,500000
373,1.0,5.4502645149230965e-06,1,1000,500000
374,1.0,5.413011611938477e-06,1,1000,500000
375,1.0,2.975758708953858e-06,1,1000,500000
376,1.0,7.813011611938478e-06,1,1000,500000
377,1.0,5.413011611938477e-06,1,1000,500000
378,1.0,5.413011611938477e-06,1,1000,500000
379,1.0,2.975758708953858e-06,1,1000,500000
380,1.0,5.375758708953858e-06,1,1000,500000
381,1.0,2.975758708953858e-06,1,1000,500000
382,1.0,2.9385058059692387e-06,1,1000,500000
383,1.0,5.012529029846192e-07,1,1000,500000
384,0.0,1.2650264514923099e-05,0,0,500000
385,0.0,1.2650264514923099e-05,1,0,500000
386,0.0,1.2650264514923099e-05,1,0,500000
387,0.0,1.2650264514923099e-05,2,0,500000
388,0.0,1.2650264514923099e-05,1,0,500000
389,0.0,1.2650264514923099e-05,2,0,500000
390,0.0,1.2650264514923099e-05,2,0,500000
391,0.0,1.2650264514923099e-05,3,0,500000
392,0.0,1.2650264514923099e-05,1,0,500000
393,0.0,1.2650264514923099e-05,2,0,500000
394,0.0,1.2650264514923099e-05,2,0,500000
395,0.0,1.2650264514923099e-05,3,0,500000
396,0.0,1.2650264514923099e-05,2,0,500000
397,0.0,1.2650264514923099e-05,3,0,500000
398,0.0,1.2650264514923099e-05,3,0,500000
399,0.0,1.2650264514923099e-05,4,0,500000
400,0.0,1.2650264514923099e-05,1,0,500000
401,0.0,1.2650264514923099e-05,2,0,500000
402,0.0,1.2650264514923099e-05,2,0,500000
403,0.0,1.2650264514923099e-05,3,0,500000
404,0.0,1.2650264514923099e-05,2,0,500000
405,0.0,1.2650264514923099e-05,3,0,500000
406,0.0,1.2650264514923099e-05,3,0,500000
407,0.0,1.2650264514923099e-05,4,0,500000
408,0.0,1.2650264514923099e-05,2,0,500000
409,0.0,1.2650264514923099e-05,3,0,500000
410,0.0,1.2650264514923099e-05,3,0,500000
411,0.0,1.2650264514923099e-05,4,0,500000
412,0.0,1.2650264514923099e-05,3,0,500000
413,0.0,1.2650264514923099e-05,4,0,500000
414,0.0,1.2650264514923099e-05,4,0,500000
415,0.0,1.2650264514923099e-05,5,0,500000
416,0.0,1.2650264514923099e-05,1,0,500000
417,0.0,1.2650264514923099e-05,2,0,500000
418,0.0,1.2650264514923099e-05,2,0,500000
419,0.0,1.2650264514923099e-05,3,0,500000
420,0.0,1.2650264514923099e-05,2,0,500000
421,0.0,1.2650264514923099e-05,3,0,500000
422,0.0,1.2650264514923099e-05,3,0,500000
423,0.0,1.2650264514923099e-05,4,0,500000
424,0.0,1.2650264514923099e-05,2,0,500000
425,0.0,1.2650264514923099e-05,3,0,500000
426,0.0,1.2650264514923099e-05,3,0,500000
427,0.0,1.2650264514923099e-05,4,0,500000
428,0.0,1.2650264514923099e-05,3,0,500000
429,0.0,1.2650264514923099e-05,4,0,500000
430,0.0,1.2650264514923099e-05,4,0,500000
431,0.0,1.2650264514923099e-05,5,0,500000
432,0.0,1.2650264514923099e-05,2,0,500000
433,0.0,1.2650264514923099e-05,3,0,500000
434,0.0,1.2650264514923099e-05,3,0,500000
435,0.0,1.2650264514923099e-05,4,0,500000
436,0.0,1.2650264514923099e-05,3,0,500000
437,0.0,1.2650264514923099e-05,4,0,500000
438,0.0,1.2650264514923099e-05,4,0,500000
439,0.0,1.2650264514923099e-05,5,0,500000
440,0.0,1.2650264514923099e-05,3,0,500000
441,0.0,1.2650264514923099e-05,4,0,500000
442,0.0,1.2650264514923099e-05,4,0,500000
443,0.0,1.2650264514923099e-05,5,0,500000
444,0.0,1.2650264514923099e-05,4,0,500000
445,0.0,1.2650264514923099e-05,5,0,500000
446,0.0,1.2650264514923099e-05,5,0,500000
447,0.0,1.2650264514923099e-05,6,0,500000
448,0.2,1.2650264514923099e-05,0,0,500000
449,0.2,1.2650264514923099e-05,1,0,500000
450,0.2,1.2650264514923099e-05,1,0,500000
451,0.2,1.2650264514923099e-05,2,0,500000
452,0.2,1.2650264514923099e-05,1,0,500000
453,0.2,1.2650264514923099e-05,2,0,500000
454,0.2,1.2650264514923099e-05,2,0,500000
455,0.2,1.2650264514923099e-05,3,0,500000
456,0.2,1.2650264514923099e-05,1,0,500000
457,0.2,1.2650264514923099e-05,2,0,500000
458,0.2,1.2650264514923099e-05,2,0,500000
459,0.2,1.2650264514923099e-05,3,0,500000
460,0.2,1.2650264514923099e-05,2,0,500000
461,0.2,1.2650264514923099e-05,3,0,500000
462,0.2,1.2650264514923099e-05,3,0,500000
463,0.2,1.2650264514923099e-05,4,0,500000
464,0.2,1.2650264514923099e-05,1,0,500000
465,0.2,1.2650264514923099e-05,2,0,500000
466,0.2,1.2650264514923099e-05,2,0,500000
467,0.2,1.2650264514923099e-05,3,0,500000
