,Alpha,Cost,ColdStarts,initialDecision,initialDecisionIndex
1078,0.8,5.413011611938477e-06,1,"[1, 1, 0, 1, 1, 0]",54
1079,0.8,2.975758708953858e-06,1,"[1, 1, 0, 1, 1, 1]",55
1080,0.8,7.813011611938478e-06,1,"[1, 1, 1, 0, 0, 0]",56
1081,0.8,5.413011611938477e-06,1,"[1, 1, 1, 0, 0, 1]",57
1082,0.8,5.413011611938477e-06,1,"[1, 1, 1, 0, 1, 0]",58
1083,0.8,2.975758708953858e-06,1,"[1, 1, 1, 0, 1, 1]",59
1084,0.8,5.375758708953858e-06,1,"[1, 1, 1, 1, 0, 0]",60
1085,0.8,2.975758708953858e-06,1,"[1, 1, 1, 1, 0, 1]",61
1086,0.8,2.9385058059692387e-06,1,"[1, 1, 1, 1, 1, 0]",62
1087,0.8,5.012529029846192e-07,1,"[1, 1, 1, 1, 1, 1]",63
1088,0.85,1.2650264514923099e-05,0,"[0, 0, 0, 0, 0, 0]",0
1089,0.85,7.850264514923097e-06,1,"[0, 0, 0, 0, 0, 1]",1
1090,0.85,7.850264514923097e-06,1,"[0, 0, 0, 0, 1, 0]",2
1091,0.85,5.413011611938477e-06,1,"[0, 0, 0, 0, 1, 1]",3
1092,0.85,7.850264514923097e-06,1,"[0, 0, 0, 1, 0, 0]",4
1093,0.85,7.850264514923097e-06,0,"[0, 0, 0, 1, 0, 1]",5
1094,0.85,7.813011611938478e-06,0,"[0, 0, 0, 1, 1, 0]",6
1095,0.85,5.375758708953858e-06,0,"[0, 0, 0, 1, 1, 1]",7
1096,0.85,7.850264514923097e-06,1,"[0, 0, 1, 0, 0, 0]",8
1097,0.85,5.413011611938477e-06,1,"[0, 0, 1, 0, 0, 1]",9
1098,0.85,7.850264514923097e-06,0,"[0, 0, 1, 0, 1, 0]",10
1099,0.85,5.413011611938477e-06,0,"[0, 0, 1, 0, 1, 1]",11
1100,0.85,7.813011611938478e-06,0,"[0, 0, 1, 1, 0, 0]",12
1101,0.85,5.413011611938477e-06,0,"[0, 0, 1, 1, 0, 1]",13
1102,0.85,5.375758708953858e-06,0,"[0, 0, 1, 1, 1, 0]",14
1103,0.85,2.9385058059692387e-06,0,"[0, 0, 1, 1, 1, 1]",15
1104,0.85,1.0250264514923098e-05,0,"[0, 1, 0, 0, 0, 0]",16
1105,0.85,7.850264514923097e-06,0,"[0, 1, 0, 0, 0, 1]",17
1106,0.85,7.850264514923097e-06,0,"[0, 1, 0, 0, 1, 0]",18
1107,0.85,5.413011611938477e-06,0,"[0, 1, 0, 0, 1, 1]",19
1108,0.85,7.850264514923097e-06,0,"[0, 1, 0, 1, 0, 0]",20
1109,0.85,5.4502645149230965e-06,0,"[0, 1, 0, 1, 0, 1]",21
1110,0.85,5.413011611938477e-06,0,"[0, 1, 0, 1, 1, 0]",22
1111,0.85,2.975758708953858e-06,0,"[0, 1, 0, 1, 1, 1]",23
1112,0.85,7.813011611938478e-06,0,"[0, 1, 1, 0, 0, 0]",24
1113,0.85,5.413011611938477e-06,0,"[0, 1, 1, 0, 0, 1]",25
1114,0.85,5.413011611938477e-06,0,"[0, 1, 1, 0, 1, 0]",26
1115,0.85,2.975758708953858e-06,0,"[0, 1, 1, 0, 1, 1]",27
1116,0.85,5.375758708953858e-06,0,"[0, 1, 1, 1, 0, 0]",28
1117,0.85,2.975758708953858e-06,0,"[0, 1, 1, 1, 0, 1]",29
1118,0.85,2.9385058059692387e-06,0,"[0, 1, 1, 1, 1, 0]",30
1119,0.85,5.012529029846192e-07,0,"[0, 1, 1, 1, 1, 1]",31
1120,0.85,1.2650264514923099e-05,1,"[1, 0, 0, 0, 0, 0]",32
1121,0.85,7.850264514923097e-06,2,"[1, 0, 0, 0, 0, 1]",33
1122,0.85,7.850264514923097e-06,2,"[1, 0, 0, 0, 1, 0]",34
1123,0.85,7.813011611938478e-06,1,"[1, 0, 0, 0, 1, 1]",35
1124,0.85,7.850264514923097e-06,2,"[1, 0, 0, 1, 0, 0]",36
1125,0.85,7.850264514923097e-06,1,"[1, 0, 0, 1, 0, 1]",37
1126,0.85,7.813011611938478e-06,1,"[1, 0, 0, 1, 1, 0]",38
1127,0.85,5.375758708953858e-06,1,"[1, 0, 0, 1, 1, 1]",39
1128,0.85,7.850264514923097e-06,2,"[1, 0, 1, 0, 0, 0]",40
1129,0.85,5.413011611938477e-06,2,"[1, 0, 1, 0, 0, 1]",41
1130,0.85,7.850264514923097e-06,1,"[1, 0, 1, 0, 1, 0]",42
1131,0.85,5.413011611938477e-06,1,"[1, 0, 1, 0, 1, 1]",43
1132,0.85,5.375758708953858e-06,2,"[1, 0, 1, 1, 0, 0]",44
1133,0.85,5.413011611938477e-06,1,"[1, 0, 1, 1, 0, 1]",45
1134,0.85,5.375758708953858e-06,1,"[1, 0, 1, 1, 1, 0]",46
1135,0.85,2.9385058059692387e-06,1,"[1, 0, 1, 1, 1, 1]",47
1136,0.85,1.0250264514923098e-05,1,"[1, 1, 0, 0, 0, 0]",48
1137,0.85,7.850264514923097e-06,1,"[1, 1, 0, 0, 0, 1]",49
1138,0.85,7.850264514923097e-06,1,"[1, 1, 0, 0, 1, 0]",50
1139,0.85,5.413011611938477e-06,1,"[1, 1, 0, 0, 1, 1]",51
1140,0.85,7.850264514923097e-06,1,"[1, 1, 0, 1, 0, 0]",52
1141,0.85,5.4502645149230965e-06,1,"[1, 1, 0, 1, 0, 1]",53
1142,0.85,5.413011611938477e-06,1,"[1, 1, 0, 1, 1, 0]",54
1143,0.85,2.975758708953858e-06,1,"[1, 1, 0, 1, 1, 1]",55
1144,0.85,7.813011611938478e-06,1,"[1, 1, 1, 0, 0, 0]",56
1145,0.85,5.413011611938477e-06,1,"[1, 1, 1, 0, 0, 1]",57
1146,0.85,5.413011611938477e-06,1,"[1, 1, 1, 0, 1, 0]",58
1147,0.85,2.975758708953858e-06,1,"[1, 1, 1, 0, 1, 1]",59
1148,0.85,5.375758708953858e-06,1,"[1, 1, 1, 1, 0, 0]",60
1149,0.85,2.975758708953858e-06,1,"[1, 1, 1, 1, 0, 1]",61
1150,0.85,2.9385058059692387e-06,1,"[1, 1, 1, 1, 1, 0]",62
1151,0.85,5.012529029846192e-07,1,"[1, 1, 1, 1, 1, 1]",63
1152,0.9,1.2650264514923099e-05,0,"[0, 0, 0, 0, 0, 0]",0
1153,0.9,7.850264514923097e-06,1,"[0, 0, 0, 0, 0, 1]",1
1154,0.9,7.850264514923097e-06,1,"[0, 0, 0, 0, 1, 0]",2
1155,0.9,7.813011611938478e-06,0,"[0, 0, 0, 0, 1, 1]",3
1156,0.9,7.850264514923097e-06,1,"[0, 0, 0, 1, 0, 0]",4
1157,0.9,7.850264514923097e-06,0,"[0, 0, 0, 1, 0, 1]",5
1158,0.9,7.813011611938478e-06,0,"[0, 0, 0, 1, 1, 0]",6
1159,0.9,5.375758708953858e-06,0,"[0, 0, 0, 1, 1, 1]",7
1160,0.9,1.0250264514923098e-05,0,"[0, 0, 1, 0, 0, 0]",8
1161,0.9,5.413011611938477e-06,1,"[0, 0, 1, 0, 0, 1]",9
1162,0.9,7.850264514923097e-06,0,"[0, 0, 1, 0, 1, 0]",10
1163,0.9,5.413011611938477e-06,0,"[0, 0, 1, 0, 1, 1]",11
1164,0.9,7.813011611938478e-06,0,"[0, 0, 1, 1, 0, 0]",12
1165,0.9,5.413011611938477e-06,0,"[0, 0, 1, 1, 0, 1]",13
1166,0.9,5.375758708953858e-06,0,"[0, 0, 1, 1, 1, 0]",14
1167,0.9,2.9385058059692387e-06,0,"[0, 0, 1, 1, 1, 1]",15
1168,0.9,1.0250264514923098e-05,0,"[0, 1, 0, 0, 0, 0]",16
1169,0.9,7.850264514923097e-06,0,"[0, 1, 0, 0, 0, 1]",17
1170,0.9,7.850264514923097e-06,0,"[0, 1, 0, 0, 1, 0]",18
1171,0.9,5.413011611938477e-06,0,"[0, 1, 0, 0, 1, 1]",19
1172,0.9,7.850264514923097e-06,0,"[0, 1, 0, 1, 0, 0]",20
1173,0.9,5.4502645149230965e-06,0,"[0, 1, 0, 1, 0, 1]",21
1174,0.9,5.413011611938477e-06,0,"[0, 1, 0, 1, 1, 0]",22
1175,0.9,2.975758708953858e-06,0,"[0, 1, 0, 1, 1, 1]",23
1176,0.9,7.813011611938478e-06,0,"[0, 1, 1, 0, 0, 0]",24
1177,0.9,5.413011611938477e-06,0,"[0, 1, 1, 0, 0, 1]",25
1178,0.9,5.413011611938477e-06,0,"[0, 1, 1, 0, 1, 0]",26
1179,0.9,2.975758708953858e-06,0,"[0, 1, 1, 0, 1, 1]",27
1180,0.9,5.375758708953858e-06,0,"[0, 1, 1, 1, 0, 0]",28
1181,0.9,2.975758708953858e-06,0,"[0, 1, 1, 1, 0, 1]",29
1182,0.9,2.9385058059692387e-06,0,"[0, 1, 1, 1, 1, 0]",30
1183,0.9,5.012529029846192e-07,0,"[0, 1, 1, 1, 1, 1]",31
1184,0.9,1.2650264514923099e-05,1,"[1, 0, 0, 0, 0, 0]",32
1185,0.9,7.850264514923097e-06,2,"[1, 0, 0, 0, 0, 1]",33
1186,0.9,7.850264514923097e-06,2,"[1, 0, 0, 0, 1, 0]",34
1187,0.9,7.813011611938478e-06,1,"[1, 0, 0, 0, 1, 1]",35
1188,0.9,7.850264514923097e-06,2,"[1, 0, 0, 1, 0, 0]",36
1189,0.9,7.850264514923097e-06,1,"[1, 0, 0, 1, 0, 1]",37
1190,0.9,7.813011611938478e-06,1,"[1, 0, 0, 1, 1, 0]",38
1191,0.9,5.375758708953858e-06,1,"[1, 0, 0, 1, 1, 1]",39
1192,0.9,1.0250264514923098e-05,1,"[1, 0, 1, 0, 0, 0]",40
1193,0.9,5.413011611938477e-06,2,"[1, 0, 1, 0, 0, 1]",41
1194,0.9,7.850264514923097e-06,1,"[1, 0, 1, 0, 1, 0]",42
1195,0.9,5.413011611938477e-06,1,"[1, 0, 1, 0, 1, 1]",43
1196,0.9,7.813011611938478e-06,1,"[1, 0, 1, 1, 0, 0]",44
1197,0.9,5.413011611938477e-06,1,"[1, 0, 1, 1, 0, 1]",45
1198,0.9,5.375758708953858e-06,1,"[1, 0, 1, 1, 1, 0]",46
1199,0.9,2.9385058059692387e-06,1,"[1, 0, 1, 1, 1, 1]",47
1200,0.9,1.0250264514923098e-05,1,"[1, 1, 0, 0, 0, 0]",48
1201,0.9,7.850264514923097e-06,1,"[1, 1, 0, 0, 0, 1]",49
1202,0.9,7.850264514923097e-06,1,"[1, 1, 0, 0, 1, 0]",50
1203,0.9,5.413011611938477e-06,1,"[1, 1, 0, 0, 1, 1]",51
1204,0.9,7.850264514923097e-06,1,"[1, 1, 0, 1, 0, 0]",52
1205,0.9,5.4502645149230965e-06,1,"[1, 1, 0, 1, 0, 1]",53
1206,0.9,5.413011611938477e-06,1,"[1, 1, 0, 1, 1, 0]",54
1207,0.9,2.975758708953858e-06,1,"[1, 1, 0, 1, 1, 1]",55
1208,0.9,7.813011611938478e-06,1,"[1, 1, 1, 0, 0, 0]",56
1209,0.9,5.413011611938477e-06,1,"[1, 1, 1, 0, 0, 1]",57
1210,0.9,5.413011611938477e-06,1,"[1, 1, 1, 0, 1, 0]",58
1211,0.9,2.975758708953858e-06,1,"[1, 1, 1, 0, 1, 1]",59
1212,0.9,5.375758708953858e-06,1,"[1, 1, 1, 1, 0, 0]",60
1213,0.9,2.975758708953858e-06,1,"[1, 1, 1, 1, 0, 1]",61
1214,0.9,2.9385058059692387e-06,1,"[1, 1, 1, 1, 1, 0]",62
1215,0.9,5.012529029846192e-07,1,"[1, 1, 1, 1, 1, 1]",63
1216,0.95,1.2650264514923099e-05,0,"[0, 0, 0, 0, 0, 0]",0
1217,0.95,7.850264514923097e-06,1,"[0, 0, 0, 0, 0, 1]",1
1218,0.95,7.850264514923097e-06,1,"[0, 0, 0, 0, 1, 0]",2
1219,0.95,7.813011611938478e-06,0,"[0, 0, 0, 0, 1, 1]",3
1220,0.95,7.850264514923097e-06,1,"[0, 0, 0, 1, 0, 0]",4
1221,0.95,7.850264514923097e-06,0,"[0, 0, 0, 1, 0, 1]",5
1222,0.95,7.813011611938478e-06,0,"[0, 0, 0, 1, 1, 0]",6
1223,0.95,5.375758708953858e-06,0,"[0, 0, 0, 1, 1, 1]",7
1224,0.95,1.0250264514923098e-05,0,"[0, 0, 1, 0, 0, 0]",8
1225,0.95,5.413011611938477e-06,1,"[0, 0, 1, 0, 0, 1]",9
1226,0.95,7.850264514923097e-06,0,"[0, 0, 1, 0, 1, 0]",10
1227,0.95,5.413011611938477e-06,0,"[0, 0, 1, 0, 1, 1]",11
1228,0.95,7.813011611938478e-06,0,"[0, 0, 1, 1, 0, 0]",12
1229,0.95,5.413011611938477e-06,0,"[0, 0, 1, 1, 0, 1]",13
1230,0.95,5.375758708953858e-06,0,"[0, 0, 1, 1, 1, 0]",14
1231,0.95,2.9385058059692387e-06,0,"[0, 0, 1, 1, 1, 1]",15
1232,0.95,1.0250264514923098e-05,0,"[0, 1, 0, 0, 0, 0]",16
1233,0.95,7.850264514923097e-06,0,"[0, 1, 0, 0, 0, 1]",17
1234,0.95,7.850264514923097e-06,0,"[0, 1, 0, 0, 1, 0]",18
1235,0.95,5.413011611938477e-06,0,"[0, 1, 0, 0, 1, 1]",19
1236,0.95,7.850264514923097e-06,0,"[0, 1, 0, 1, 0, 0]",20
1237,0.95,5.4502645149230965e-06,0,"[0, 1, 0, 1, 0, 1]",21
1238,0.95,5.413011611938477e-06,0,"[0, 1, 0, 1, 1, 0]",22
1239,0.95,2.975758708953858e-06,0,"[0, 1, 0, 1, 1, 1]",23
1240,0.95,7.813011611938478e-06,0,"[0, 1, 1, 0, 0, 0]",24
1241,0.95,5.413011611938477e-06,0,"[0, 1, 1, 0, 0, 1]",25
1242,0.95,5.413011611938477e-06,0,"[0, 1, 1, 0, 1, 0]",26
1243,0.95,2.975758708953858e-06,0,"[0, 1, 1, 0, 1, 1]",27
1244,0.95,5.375758708953858e-06,0,"[0, 1, 1, 1, 0, 0]",28
1245,0.95,2.975758708953858e-06,0,"[0, 1, 1, 1, 0, 1]",29
1246,0.95,2.9385058059692387e-06,0,"[0, 1, 1, 1, 1, 0]",30
1247,0.95,5.012529029846192e-07,0,"[0, 1, 1, 1, 1, 1]",31
1248,0.95,1.2650264514923099e-05,1,"[1, 0, 0, 0, 0, 0]",32
1249,0.95,7.850264514923097e-06,2,"[1, 0, 0, 0, 0, 1]",33
1250,0.95,1.0250264514923098e-05,1,"[1, 0, 0, 0, 1, 0]",34
1251,0.95,7.813011611938478e-06,1,"[1, 0, 0, 0, 1, 1]",35
1252,0.95,7.850264514923097e-06,2,"[1, 0, 0, 1, 0, 0]",36
1253,0.95,7.850264514923097e-06,1,"[1, 0, 0, 1, 0, 1]",37
1254,0.95,7.813011611938478e-06,1,"[1, 0, 0, 1, 1, 0]",38
1255,0.95,5.375758708953858e-06,1,"[1, 0, 0, 1, 1, 1]",39
1256,0.95,1.0250264514923098e-05,1,"[1, 0, 1, 0, 0, 0]",40
1257,0.95,5.413011611938477e-06,2,"[1, 0, 1, 0, 0, 1]",41
1258,0.95,7.850264514923097e-06,1,"[1, 0, 1, 0, 1, 0]",42
1259,0.95,5.413011611938477e-06,1,"[1, 0, 1, 0, 1, 1]",43
1260,0.95,7.813011611938478e-06,1,"[1, 0, 1, 1, 0, 0]",44
1261,0.95,5.413011611938477e-06,1,"[1, 0, 1, 1, 0, 1]",45
1262,0.95,5.375758708953858e-06,1,"[1, 0, 1, 1, 1, 0]",46
1263,0.95,2.9385058059692387e-06,1,"[1, 0, 1, 1, 1, 1]",47
1264,0.95,1.0250264514923098e-05,1,"[1, 1, 0, 0, 0, 0]",48
1265,0.95,7.850264514923097e-06,1,"[1, 1, 0, 0, 0, 1]",49
1266,0.95,7.850264514923097e-06,1,"[1, 1, 0, 0, 1, 0]",50
1267,0.95,5.413011611938477e-06,1,"[1, 1, 0, 0, 1, 1]",51
1268,0.95,7.850264514923097e-06,1,"[1, 1, 0, 1, 0, 0]",52
1269,0.95,5.4502645149230965e-06,1,"[1, 1, 0, 1, 0, 1]",53
1270,0.95,5.413011611938477e-06,1,"[1, 1, 0, 1, 1, 0]",54
1271,0.95,2.975758708953858e-06,1,"[1, 1, 0, 1, 1, 1]",55
1272,0.95,7.813011611938478e-06,1,"[1, 1, 1, 0, 0, 0]",56
1273,0.95,5.413011611938477e-06,1,"[1, 1, 1, 0, 0, 1]",57
1274,0.95,5.413011611938477e-06,1,"[1, 1, 1, 0, 1, 0]",58
1275,0.95,2.975758708953858e-06,1,"[1, 1, 1, 0, 1, 1]",59
1276,0.95,5.375758708953858e-06,1,"[1, 1, 1, 1, 0, 0]",60
1277,0.95,2.975758708953858e-06,1,"[1, 1, 1, 1, 0, 1]",61
1278,0.95,2.9385058059692387e-06,1,"[1, 1, 1, 1, 1, 0]",62
1279,0.95,5.012529029846192e-07,1,"[1, 1, 1, 1, 1, 1]",63
1280,1.0,1.2650264514923099e-05,0,"[0, 0, 0, 0, 0, 0]",0
1281,1.0,7.850264514923097e-06,1,"[0, 0, 0, 0, 0, 1]",1
1282,1.0,1.0250264514923098e-05,0,"[0, 0, 0, 0, 1, 0]",2
1283,1.0,5.413011611938477e-06,1,"[0, 0, 0, 0, 1, 1]",3
1284,1.0,1.0250264514923098e-05,0,"[0, 0, 0, 1, 0, 0]",4
1285,1.0,7.850264514923097e-06,0,"[0, 0, 0, 1, 0, 1]",5
1286,1.0,7.813011611938478e-06,0,"[0, 0, 0, 1, 1, 0]",6
1287,1.0,5.375758708953858e-06,0,"[0, 0, 0, 1, 1, 1]",7
1288,1.0,1.0250264514923098e-05,0,"[0, 0, 1, 0, 0, 0]",8
1289,1.0,5.413011611938477e-06,1,"[0, 0, 1, 0, 0, 1]",9
1290,1.0,7.850264514923097e-06,0,"[0, 0, 1, 0, 1, 0]",10
1291,1.0,5.413011611938477e-06,0,"[0, 0, 1, 0, 1, 1]",11
1292,1.0,5.375758708953858e-06,1,"[0, 0, 1, 1, 0, 0]",12
1293,1.0,5.413011611938477e-06,0,"[0, 0, 1, 1, 0, 1]",13
1294,1.0,5.375758708953858e-06,0,"[0, 0, 1, 1, 1, 0]",14
1295,1.0,2.9385058059692387e-06,0,"[0, 0, 1, 1, 1, 1]",15
1296,1.0,1.0250264514923098e-05,0,"[0, 1, 0, 0, 0, 0]",16
1297,1.0,7.850264514923097e-06,0,"[0, 1, 0, 0, 0, 1]",17
1298,1.0,7.850264514923097e-06,0,"[0, 1, 0, 0, 1, 0]",18
1299,1.0,5.413011611938477e-06,0,"[0, 1, 0, 0, 1, 1]",19
1300,1.0,7.850264514923097e-06,0,"[0, 1, 0, 1, 0, 0]",20
1301,1.0,5.4502645149230965e-06,0,"[0, 1, 0, 1, 0, 1]",21
1302,1.0,5.413011611938477e-06,0,"[0, 1, 0, 1, 1, 0]",22
1303,1.0,2.975758708953858e-06,0,"[0, 1, 0, 1, 1, 1]",23
1304,1.0,7.813011611938478e-06,0,"[0, 1, 1, 0, 0, 0]",24
1305,1.0,5.413011611938477e-06,0,"[0, 1, 1, 0, 0, 1]",25
1306,1.0,5.413011611938477e-06,0,"[0, 1, 1, 0, 1, 0]",26
1307,1.0,2.975758708953858e-06,0,"[0, 1, 1, 0, 1, 1]",27
1308,1.0,5.375758708953858e-06,0,"[0, 1, 1, 1, 0, 0]",28
1309,1.0,2.975758708953858e-06,0,"[0, 1, 1, 1, 0, 1]",29
1310,1.0,2.9385058059692387e-06,0,"[0, 1, 1, 1, 1, 0]",30
1311,1.0,5.012529029846192e-07,0,"[0, 1, 1, 1, 1, 1]",31
1312,1.0,1.2650264514923099e-05,1,"[1, 0, 0, 0, 0, 0]",32
1313,1.0,7.850264514923097e-06,2,"[1, 0, 0, 0, 0, 1]",33
1314,1.0,1.0250264514923098e-05,1,"[1, 0, 0, 0, 1, 0]",34
1315,1.0,7.813011611938478e-06,1,"[1, 0, 0, 0, 1, 1]",35
1316,1.0,1.0250264514923098e-05,1,"[1, 0, 0, 1, 0, 0]",36
1317,1.0,7.850264514923097e-06,1,"[1, 0, 0, 1, 0, 1]",37
1318,1.0,7.813011611938478e-06,1,"[1, 0, 0, 1, 1, 0]",38
1319,1.0,5.375758708953858e-06,1,"[1, 0, 0, 1, 1, 1]",39
1320,1.0,1.0250264514923098e-05,1,"[1, 0, 1, 0, 0, 0]",40
1321,1.0,5.413011611938477e-06,2,"[1, 0, 1, 0, 0, 1]",41
1322,1.0,7.850264514923097e-06,1,"[1, 0, 1, 0, 1, 0]",42
1323,1.0,5.413011611938477e-06,1,"[1, 0, 1, 0, 1, 1]",43
1324,1.0,5.375758708953858e-06,2,"[1, 0, 1, 1, 0, 0]",44
1325,1.0,5.413011611938477e-06,1,"[1, 0, 1, 1, 0, 1]",45
1326,1.0,5.375758708953858e-06,1,"[1, 0, 1, 1, 1, 0]",46
1327,1.0,2.9385058059692387e-06,1,"[1, 0, 1, 1, 1, 1]",47
1328,1.0,1.0250264514923098e-05,1,"[1, 1, 0, 0, 0, 0]",48
1329,1.0,7.850264514923097e-06,1,"[1, 1, 0, 0, 0, 1]",49
1330,1.0,7.850264514923097e-06,1,"[1, 1, 0, 0, 1, 0]",50
1331,1.0,5.413011611938477e-06,1,"[1, 1, 0, 0, 1, 1]",51
1332,1.0,7.850264514923097e-06,1,"[1, 1, 0, 1, 0, 0]",52
1333,1.0,5.4502645149230965e-06,1,"[1, 1, 0, 1, 0, 1]",53
1334,1.0,5.413011611938477e-06,1,"[1, 1, 0, 1, 1, 0]",54
1335,1.0,2.975758708953858e-06,1,"[1, 1, 0, 1, 1, 1]",55
1336,1.0,7.813011611938478e-06,1,"[1, 1, 1, 0, 0, 0]",56
1337,1.0,5.413011611938477e-06,1,"[1, 1, 1, 0, 0, 1]",57
1338,1.0,5.413011611938477e-06,1,"[1, 1, 1, 0, 1, 0]",58
1339,1.0,2.975758708953858e-06,1,"[1, 1, 1, 0, 1, 1]",59
1340,1.0,5.375758708953858e-06,1,"[1, 1, 1, 1, 0, 0]",60
1341,1.0,2.975758708953858e-06,1,"[1, 1, 1, 1, 0, 1]",61
1342,1.0,2.9385058059692387e-06,1,"[1, 1, 1, 1, 1, 0]",62
1343,1.0,5.012529029846192e-07,1,"[1, 1, 1, 1, 1, 1]",63
