,Alpha,Cost,ColdStarts
680,0.5,1.0250264514923098e-05,1
681,0.5,5.413011611938477e-06,2
682,0.5,7.850264514923097e-06,1
683,0.5,5.413011611938477e-06,1
684,0.5,7.813011611938478e-06,1
685,0.5,5.413011611938477e-06,1
686,0.5,5.375758708953858e-06,1
687,0.5,2.9385058059692387e-06,1
688,0.5,7.850264514923097e-06,2
689,0.5,7.850264514923097e-06,1
690,0.5,7.850264514923097e-06,1
691,0.5,5.413011611938477e-06,1
692,0.5,7.850264514923097e-06,1
693,0.5,5.4502645149230965e-06,1
694,0.5,5.413011611938477e-06,1
695,0.5,2.975758708953858e-06,1
696,0.5,7.813011611938478e-06,1
697,0.5,5.413011611938477e-06,1
698,0.5,5.413011611938477e-06,1
699,0.5,2.975758708953858e-06,1
700,0.5,5.375758708953858e-06,1
701,0.5,2.975758708953858e-06,1
702,0.5,2.9385058059692387e-06,1
703,0.5,5.012529029846192e-07,1
704,0.55,1.0250264514923098e-05,1
705,0.55,1.0250264514923098e-05,0
706,0.55,7.850264514923097e-06,1
707,0.55,5.413011611938477e-06,1
708,0.55,7.850264514923097e-06,1
709,0.55,7.850264514923097e-06,0
710,0.55,7.813011611938478e-06,0
711,0.55,5.375758708953858e-06,0
712,0.55,1.0250264514923098e-05,0
713,0.55,5.413011611938477e-06,1
714,0.55,7.850264514923097e-06,0
715,0.55,5.413011611938477e-06,0
716,0.55,7.813011611938478e-06,0
717,0.55,5.413011611938477e-06,0
718,0.55,5.375758708953858e-06,0
719,0.55,2.9385058059692387e-06,0
720,0.55,7.850264514923097e-06,1
721,0.55,7.850264514923097e-06,0
722,0.55,7.850264514923097e-06,0
723,0.55,5.413011611938477e-06,0
724,0.55,7.850264514923097e-06,0
725,0.55,5.4502645149230965e-06,0
726,0.55,5.413011611938477e-06,0
727,0.55,2.975758708953858e-06,0
728,0.55,7.813011611938478e-06,0
729,0.55,5.413011611938477e-06,0
730,0.55,5.413011611938477e-06,0
731,0.55,2.975758708953858e-06,0
732,0.55,5.375758708953858e-06,0
733,0.55,2.975758708953858e-06,0
734,0.55,2.9385058059692387e-06,0
735,0.55,5.012529029846192e-07,0
736,0.55,1.0250264514923098e-05,2
737,0.55,1.0250264514923098e-05,1
738,0.55,7.850264514923097e-06,2
739,0.55,5.413011611938477e-06,2
740,0.55,7.850264514923097e-06,2
741,0.55,7.850264514923097e-06,1
742,0.55,7.813011611938478e-06,1
743,0.55,5.375758708953858e-06,1
744,0.55,1.0250264514923098e-05,1
745,0.55,5.413011611938477e-06,2
746,0.55,7.850264514923097e-06,1
747,0.55,5.413011611938477e-06,1
748,0.55,7.813011611938478e-06,1
749,0.55,5.413011611938477e-06,1
750,0.55,5.375758708953858e-06,1
751,0.55,2.9385058059692387e-06,1
752,0.55,7.850264514923097e-06,2
753,0.55,7.850264514923097e-06,1
754,0.55,7.850264514923097e-06,1
755,0.55,5.413011611938477e-06,1
756,0.55,7.850264514923097e-06,1
757,0.55,5.4502645149230965e-06,1
758,0.55,5.413011611938477e-06,1
759,0.55,2.975758708953858e-06,1
760,0.55,7.813011611938478e-06,1
761,0.55,5.413011611938477e-06,1
762,0.55,5.413011611938477e-06,1
763,0.55,2.975758708953858e-06,1
764,0.55,5.375758708953858e-06,1
765,0.55,2.975758708953858e-06,1
766,0.55,2.9385058059692387e-06,1
767,0.55,5.012529029846192e-07,1
768,0.6,1.2650264514923099e-05,0
769,0.6,7.850264514923097e-06,1
770,0.6,7.850264514923097e-06,1
771,0.6,7.813011611938478e-06,0
772,0.6,7.850264514923097e-06,1
773,0.6,7.850264514923097e-06,0
774,0.6,7.813011611938478e-06,0
775,0.6,5.375758708953858e-06,0
776,0.6,1.0250264514923098e-05,0
777,0.6,5.413011611938477e-06,1
778,0.6,7.850264514923097e-06,0
779,0.6,5.413011611938477e-06,0
780,0.6,5.375758708953858e-06,1
781,0.6,5.413011611938477e-06,0
782,0.6,5.375758708953858e-06,0
783,0.6,2.9385058059692387e-06,0
784,0.6,7.850264514923097e-06,1
785,0.6,7.850264514923097e-06,0
786,0.6,7.850264514923097e-06,0
787,0.6,5.413011611938477e-06,0
788,0.6,7.850264514923097e-06,0
789,0.6,5.4502645149230965e-06,0
790,0.6,5.413011611938477e-06,0
791,0.6,2.975758708953858e-06,0
792,0.6,7.813011611938478e-06,0
793,0.6,5.413011611938477e-06,0
794,0.6,5.413011611938477e-06,0
795,0.6,2.975758708953858e-06,0
796,0.6,5.375758708953858e-06,0
797,0.6,2.975758708953858e-06,0
798,0.6,2.9385058059692387e-06,0
799,0.6,5.012529029846192e-07,0
800,0.6,1.2650264514923099e-05,1
801,0.6,1.0250264514923098e-05,1
802,0.6,7.850264514923097e-06,2
803,0.6,7.813011611938478e-06,1
804,0.6,7.850264514923097e-06,2
805,0.6,7.850264514923097e-06,1
806,0.6,7.813011611938478e-06,1
807,0.6,5.375758708953858e-06,1
808,0.6,1.0250264514923098e-05,1
809,0.6,5.413011611938477e-06,2
810,0.6,7.850264514923097e-06,1
811,0.6,5.413011611938477e-06,1
812,0.6,5.375758708953858e-06,2
813,0.6,5.413011611938477e-06,1
814,0.6,5.375758708953858e-06,1
815,0.6,2.9385058059692387e-06,1
816,0.6,7.850264514923097e-06,2
817,0.6,7.850264514923097e-06,1
818,0.6,7.850264514923097e-06,1
819,0.6,5.413011611938477e-06,1
820,0.6,7.850264514923097e-06,1
821,0.6,5.4502645149230965e-06,1
822,0.6,5.413011611938477e-06,1
823,0.6,2.975758708953858e-06,1
824,0.6,7.813011611938478e-06,1
825,0.6,5.413011611938477e-06,1
826,0.6,5.413011611938477e-06,1
827,0.6,2.975758708953858e-06,1
828,0.6,5.375758708953858e-06,1
829,0.6,2.975758708953858e-06,1
830,0.6,2.9385058059692387e-06,1
831,0.6,5.012529029846192e-07,1
832,0.65,1.2650264514923099e-05,0
833,0.65,1.0250264514923098e-05,0
834,0.65,7.850264514923097e-06,1
835,0.65,7.813011611938478e-06,0
836,0.65,7.850264514923097e-06,1
837,0.65,7.850264514923097e-06,0
838,0.65,7.813011611938478e-06,0
839,0.65,5.375758708953858e-06,0
840,0.65,1.0250264514923098e-05,0
841,0.65,5.413011611938477e-06,1
842,0.65,7.850264514923097e-06,0
843,0.65,5.413011611938477e-06,0
844,0.65,5.375758708953858e-06,1
845,0.65,5.413011611938477e-06,0
846,0.65,5.375758708953858e-06,0
847,0.65,2.9385058059692387e-06,0
848,0.65,7.850264514923097e-06,1
849,0.65,7.850264514923097e-06,0
850,0.65,7.850264514923097e-06,0
851,0.65,5.413011611938477e-06,0
852,0.65,7.850264514923097e-06,0
853,0.65,5.4502645149230965e-06,0
854,0.65,5.413011611938477e-06,0
855,0.65,2.975758708953858e-06,0
856,0.65,7.813011611938478e-06,0
857,0.65,5.413011611938477e-06,0
858,0.65,5.413011611938477e-06,0
859,0.65,2.975758708953858e-06,0
860,0.65,5.375758708953858e-06,0
861,0.65,2.975758708953858e-06,0
862,0.65,2.9385058059692387e-06,0
863,0.65,5.012529029846192e-07,0
864,0.65,1.2650264514923099e-05,1
865,0.65,7.850264514923097e-06,2
866,0.65,7.850264514923097e-06,2
867,0.65,7.813011611938478e-06,1
868,0.65,7.850264514923097e-06,2
869,0.65,7.850264514923097e-06,1
870,0.65,7.813011611938478e-06,1
871,0.65,5.375758708953858e-06,1
872,0.65,1.0250264514923098e-05,1
873,0.65,5.413011611938477e-06,2
874,0.65,7.850264514923097e-06,1
875,0.65,5.413011611938477e-06,1
876,0.65,5.375758708953858e-06,2
877,0.65,5.413011611938477e-06,1
878,0.65,5.375758708953858e-06,1
879,0.65,2.9385058059692387e-06,1
880,0.65,7.850264514923097e-06,2
881,0.65,7.850264514923097e-06,1
882,0.65,7.850264514923097e-06,1
883,0.65,5.413011611938477e-06,1
884,0.65,7.850264514923097e-06,1
885,0.65,5.4502645149230965e-06,1
886,0.65,5.413011611938477e-06,1
887,0.65,2.975758708953858e-06,1
888,0.65,7.813011611938478e-06,1
889,0.65,5.413011611938477e-06,1
890,0.65,5.413011611938477e-06,1
891,0.65,2.975758708953858e-06,1
892,0.65,5.375758708953858e-06,1
893,0.65,2.975758708953858e-06,1
894,0.65,2.9385058059692387e-06,1
895,0.65,5.012529029846192e-07,1
896,0.7,1.2650264514923099e-05,0
897,0.7,7.850264514923097e-06,1
898,0.7,7.850264514923097e-06,1
899,0.7,7.813011611938478e-06,0
900,0.7,7.850264514923097e-06,1
901,0.7,7.850264514923097e-06,0
902,0.7,7.813011611938478e-06,0
903,0.7,5.375758708953858e-06,0
904,0.7,7.850264514923097e-06,1
905,0.7,5.413011611938477e-06,1
906,0.7,7.850264514923097e-06,0
907,0.7,5.413011611938477e-06,0
908,0.7,7.813011611938478e-06,0
909,0.7,5.413011611938477e-06,0
910,0.7,5.375758708953858e-06,0
911,0.7,2.9385058059692387e-06,0
912,0.7,1.0250264514923098e-05,0
913,0.7,7.850264514923097e-06,0
914,0.7,7.850264514923097e-06,0
915,0.7,5.413011611938477e-06,0
916,0.7,7.850264514923097e-06,0
917,0.7,5.4502645149230965e-06,0
918,0.7,5.413011611938477e-06,0
919,0.7,2.975758708953858e-06,0
920,0.7,7.813011611938478e-06,0
921,0.7,5.413011611938477e-06,0
922,0.7,5.413011611938477e-06,0
923,0.7,2.975758708953858e-06,0
924,0.7,5.375758708953858e-06,0
925,0.7,2.975758708953858e-06,0
926,0.7,2.9385058059692387e-06,0
927,0.7,5.012529029846192e-07,0
928,0.7,1.2650264514923099e-05,1
929,0.7,7.850264514923097e-06,2
930,0.7,7.850264514923097e-06,2
931,0.7,7.813011611938478e-06,1
932,0.7,7.850264514923097e-06,2
933,0.7,7.850264514923097e-06,1
934,0.7,7.813011611938478e-06,1
935,0.7,5.375758708953858e-06,1
936,0.7,7.850264514923097e-06,2
937,0.7,5.413011611938477e-06,2
938,0.7,7.850264514923097e-06,1
939,0.7,5.413011611938477e-06,1
940,0.7,7.813011611938478e-06,1
941,0.7,5.413011611938477e-06,1
942,0.7,5.375758708953858e-06,1
943,0.7,2.9385058059692387e-06,1
944,0.7,1.0250264514923098e-05,1
945,0.7,7.850264514923097e-06,1
946,0.7,7.850264514923097e-06,1
947,0.7,5.413011611938477e-06,1
948,0.7,7.850264514923097e-06,1
949,0.7,5.4502645149230965e-06,1
950,0.7,5.413011611938477e-06,1
951,0.7,2.975758708953858e-06,1
952,0.7,7.813011611938478e-06,1
953,0.7,5.413011611938477e-06,1
954,0.7,5.413011611938477e-06,1
955,0.7,2.975758708953858e-06,1
956,0.7,5.375758708953858e-06,1
957,0.7,2.975758708953858e-06,1
958,0.7,2.9385058059692387e-06,1
959,0.7,5.012529029846192e-07,1
960,0.75,1.2650264514923099e-05,0
961,0.75,7.850264514923097e-06,1
962,0.75,7.850264514923097e-06,1
963,0.75,5.413011611938477e-06,1
964,0.75,7.850264514923097e-06,1
965,0.75,7.850264514923097e-06,0
966,0.75,7.813011611938478e-06,0
967,0.75,5.375758708953858e-06,0
968,0.75,7.850264514923097e-06,1
969,0.75,5.413011611938477e-06,1
970,0.75,7.850264514923097e-06,0
971,0.75,5.413011611938477e-06,0
972,0.75,5.375758708953858e-06,1
973,0.75,5.413011611938477e-06,0
974,0.75,5.375758708953858e-06,0
975,0.75,2.9385058059692387e-06,0
976,0.75,1.0250264514923098e-05,0
977,0.75,7.850264514923097e-06,0
978,0.75,7.850264514923097e-06,0
979,0.75,5.413011611938477e-06,0
980,0.75,7.850264514923097e-06,0
981,0.75,5.4502645149230965e-06,0
982,0.75,5.413011611938477e-06,0
983,0.75,2.975758708953858e-06,0
984,0.75,7.813011611938478e-06,0
985,0.75,5.413011611938477e-06,0
986,0.75,5.413011611938477e-06,0
987,0.75,2.975758708953858e-06,0
988,0.75,5.375758708953858e-06,0
989,0.75,2.975758708953858e-06,0
990,0.75,2.9385058059692387e-06,0
991,0.75,5.012529029846192e-07,0
992,0.75,1.2650264514923099e-05,1
993,0.75,7.850264514923097e-06,2
994,0.75,7.850264514923097e-06,2
995,0.75,5.413011611938477e-06,2
996,0.75,7.850264514923097e-06,2
997,0.75,7.850264514923097e-06,1
998,0.75,7.813011611938478e-06,1
999,0.75,5.375758708953858e-06,1
1000,0.75,7.850264514923097e-06,2
1001,0.75,5.413011611938477e-06,2
1002,0.75,7.850264514923097e-06,1
1003,0.75,5.413011611938477e-06,1
1004,0.75,7.813011611938478e-06,1
1005,0.75,5.413011611938477e-06,1
1006,0.75,5.375758708953858e-06,1
1007,0.75,2.9385058059692387e-06,1
1008,0.75,1.0250264514923098e-05,1
1009,0.75,7.850264514923097e-06,1
1010,0.75,7.850264514923097e-06,1
1011,0.75,5.413011611938477e-06,1
1012,0.75,7.850264514923097e-06,1
1013,0.75,5.4502645149230965e-06,1
1014,0.75,5.413011611938477e-06,1
1015,0.75,2.975758708953858e-06,1
1016,0.75,7.813011611938478e-06,1
1017,0.75,5.413011611938477e-06,1
1018,0.75,5.413011611938477e-06,1
1019,0.75,2.975758708953858e-06,1
1020,0.75,5.375758708953858e-06,1
1021,0.75,2.975758708953858e-06,1
1022,0.75,2.9385058059692387e-06,1
1023,0.75,5.012529029846192e-07,1
1024,0.8,1.2650264514923099e-05,0
1025,0.8,7.850264514923097e-06,1
1026,0.8,7.850264514923097e-06,1
1027,0.8,5.413011611938477e-06,1
1028,0.8,7.850264514923097e-06,1
1029,0.8,7.850264514923097e-06,0
1030,0.8,7.813011611938478e-06,0
1031,0.8,5.375758708953858e-06,0
1032,0.8,7.850264514923097e-06,1
1033,0.8,5.413011611938477e-06,1
1034,0.8,7.850264514923097e-06,0
1035,0.8,5.413011611938477e-06,0
1036,0.8,7.813011611938478e-06,0
1037,0.8,5.413011611938477e-06,0
1038,0.8,5.375758708953858e-06,0
1039,0.8,2.9385058059692387e-06,0
1040,0.8,1.0250264514923098e-05,0
1041,0.8,7.850264514923097e-06,0
1042,0.8,7.850264514923097e-06,0
1043,0.8,5.413011611938477e-06,0
1044,0.8,7.850264514923097e-06,0
1045,0.8,5.4502645149230965e-06,0
1046,0.8,5.413011611938477e-06,0
1047,0.8,2.975758708953858e-06,0
1048,0.8,7.813011611938478e-06,0
1049,0.8,5.413011611938477e-06,0
1050,0.8,5.413011611938477e-06,0
1051,0.8,2.975758708953858e-06,0
1052,0.8,5.375758708953858e-06,0
1053,0.8,2.975758708953858e-06,0
1054,0.8,2.9385058059692387e-06,0
1055,0.8,5.012529029846192e-07,0
1056,0.8,1.2650264514923099e-05,1
1057,0.8,7.850264514923097e-06,2
1058,0.8,7.850264514923097e-06,2
1059,0.8,7.813011611938478e-06,1
1060,0.8,7.850264514923097e-06,2
1061,0.8,7.850264514923097e-06,1
1062,0.8,7.813011611938478e-06,1
1063,0.8,5.375758708953858e-06,1
1064,0.8,7.850264514923097e-06,2
1065,0.8,5.413011611938477e-06,2
1066,0.8,7.850264514923097e-06,1
1067,0.8,5.413011611938477e-06,1
1068,0.8,5.375758708953858e-06,2
1069,0.8,5.413011611938477e-06,1
1070,0.8,5.375758708953858e-06,1
1071,0.8,2.9385058059692387e-06,1
1072,0.8,1.0250264514923098e-05,1
1073,0.8,7.850264514923097e-06,1
1074,0.8,7.850264514923097e-06,1
1075,0.8,5.413011611938477e-06,1
1076,0.8,7.850264514923097e-06,1
1077,0.8,5.4502645149230965e-06,1
1078,0.8,5.413011611938477e-06,1
1079,0.8,2.975758708953858e-06,1
1080,0.8,7.813011611938478e-06,1
1081,0.8,5.413011611938477e-06,1
1082,0.8,5.413011611938477e-06,1
1083,0.8,2.975758708953858e-06,1
1084,0.8,5.375758708953858e-06,1
1085,0.8,2.975758708953858e-06,1
1086,0.8,2.9385058059692387e-06,1
1087,0.8,5.012529029846192e-07,1
1088,0.85,1.2650264514923099e-05,0
1089,0.85,7.850264514923097e-06,1
1090,0.85,7.850264514923097e-06,1
1091,0.85,5.413011611938477e-06,1
1092,0.85,7.850264514923097e-06,1
1093,0.85,7.850264514923097e-06,0
1094,0.85,7.813011611938478e-06,0
1095,0.85,5.375758708953858e-06,0
1096,0.85,7.850264514923097e-06,1
1097,0.85,5.413011611938477e-06,1
1098,0.85,7.850264514923097e-06,0
1099,0.85,5.413011611938477e-06,0
1100,0.85,7.813011611938478e-06,0
1101,0.85,5.413011611938477e-06,0
1102,0.85,5.375758708953858e-06,0
1103,0.85,2.9385058059692387e-06,0
1104,0.85,1.0250264514923098e-05,0
1105,0.85,7.850264514923097e-06,0
1106,0.85,7.850264514923097e-06,0
1107,0.85,5.413011611938477e-06,0
1108,0.85,7.850264514923097e-06,0
1109,0.85,5.4502645149230965e-06,0
1110,0.85,5.413011611938477e-06,0
1111,0.85,2.975758708953858e-06,0
1112,0.85,7.813011611938478e-06,0
1113,0.85,5.413011611938477e-06,0
1114,0.85,5.413011611938477e-06,0
1115,0.85,2.975758708953858e-06,0
1116,0.85,5.375758708953858e-06,0
1117,0.85,2.975758708953858e-06,0
1118,0.85,2.9385058059692387e-06,0
1119,0.85,5.012529029846192e-07,0
1120,0.85,1.2650264514923099e-05,1
1121,0.85,7.850264514923097e-06,2
1122,0.85,7.850264514923097e-06,2
1123,0.85,7.813011611938478e-06,1
1124,0.85,7.850264514923097e-06,2
1125,0.85,7.850264514923097e-06,1
1126,0.85,7.813011611938478e-06,1
1127,0.85,5.375758708953858e-06,1
1128,0.85,7.850264514923097e-06,2
1129,0.85,5.413011611938477e-06,2
1130,0.85,7.850264514923097e-06,1
1131,0.85,5.413011611938477e-06,1
1132,0.85,5.375758708953858e-06,2
1133,0.85,5.413011611938477e-06,1
1134,0.85,5.375758708953858e-06,1
1135,0.85,2.9385058059692387e-06,1
1136,0.85,1.0250264514923098e-05,1
1137,0.85,7.850264514923097e-06,1
1138,0.85,7.850264514923097e-06,1
1139,0.85,5.413011611938477e-06,1
1140,0.85,7.850264514923097e-06,1
1141,0.85,5.4502645149230965e-06,1
1142,0.85,5.413011611938477e-06,1
1143,0.85,2.975758708953858e-06,1
1144,0.85,7.813011611938478e-06,1
1145,0.85,5.413011611938477e-06,1
1146,0.85,5.413011611938477e-06,1
1147,0.85,2.975758708953858e-06,1
1148,0.85,5.375758708953858e-06,1
1149,0.85,2.975758708953858e-06,1
1150,0.85,2.9385058059692387e-06,1
1151,0.85,5.012529029846192e-07,1
1152,0.9,1.2650264514923099e-05,0
1153,0.9,7.850264514923097e-06,1
1154,0.9,7.850264514923097e-06,1
1155,0.9,7.813011611938478e-06,0
1156,0.9,7.850264514923097e-06,1
1157,0.9,7.850264514923097e-06,0
1158,0.9,7.813011611938478e-06,0
1159,0.9,5.375758708953858e-06,0
1160,0.9,1.0250264514923098e-05,0
1161,0.9,5.413011611938477e-06,1
1162,0.9,7.850264514923097e-06,0
1163,0.9,5.413011611938477e-06,0
1164,0.9,7.813011611938478e-06,0
1165,0.9,5.413011611938477e-06,0
1166,0.9,5.375758708953858e-06,0
1167,0.9,2.9385058059692387e-06,0
1168,0.9,1.0250264514923098e-05,0
1169,0.9,7.850264514923097e-06,0
1170,0.9,7.850264514923097e-06,0
1171,0.9,5.413011611938477e-06,0
1172,0.9,7.850264514923097e-06,0
1173,0.9,5.4502645149230965e-06,0
1174,0.9,5.413011611938477e-06,0
1175,0.9,2.975758708953858e-06,0
1176,0.9,7.813011611938478e-06,0
1177,0.9,5.413011611938477e-06,0
1178,0.9,5.413011611938477e-06,0
1179,0.9,2.975758708953858e-06,0
1180,0.9,5.375758708953858e-06,0
1181,0.9,2.975758708953858e-06,0
1182,0.9,2.9385058059692387e-06,0
1183,0.9,5.012529029846192e-07,0
1184,0.9,1.2650264514923099e-05,1
1185,0.9,7.850264514923097e-06,2
1186,0.9,7.850264514923097e-06,2
1187,0.9,7.813011611938478e-06,1
1188,0.9,7.850264514923097e-06,2
1189,0.9,7.850264514923097e-06,1
1190,0.9,7.813011611938478e-06,1
1191,0.9,5.375758708953858e-06,1
1192,0.9,1.0250264514923098e-05,1
1193,0.9,5.413011611938477e-06,2
1194,0.9,7.850264514923097e-06,1
1195,0.9,5.413011611938477e-06,1
1196,0.9,7.813011611938478e-06,1
1197,0.9,5.413011611938477e-06,1
1198,0.9,5.375758708953858e-06,1
1199,0.9,2.9385058059692387e-06,1
1200,0.9,1.0250264514923098e-05,1
1201,0.9,7.850264514923097e-06,1
1202,0.9,7.850264514923097e-06,1
1203,0.9,5.413011611938477e-06,1
1204,0.9,7.850264514923097e-06,1
1205,0.9,5.4502645149230965e-06,1
1206,0.9,5.413011611938477e-06,1
1207,0.9,2.975758708953858e-06,1
1208,0.9,7.813011611938478e-06,1
1209,0.9,5.413011611938477e-06,1
1210,0.9,5.413011611938477e-06,1
1211,0.9,2.975758708953858e-06,1
1212,0.9,5.375758708953858e-06,1
1213,0.9,2.975758708953858e-06,1
1214,0.9,2.9385058059692387e-06,1
1215,0.9,5.012529029846192e-07,1
1216,0.95,1.2650264514923099e-05,0
1217,0.95,7.850264514923097e-06,1
1218,0.95,7.850264514923097e-06,1
1219,0.95,7.813011611938478e-06,0
1220,0.95,7.850264514923097e-06,1
1221,0.95,7.850264514923097e-06,0
1222,0.95,7.813011611938478e-06,0
1223,0.95,5.375758708953858e-06,0
1224,0.95,1.0250264514923098e-05,0
1225,0.95,5.413011611938477e-06,1
1226,0.95,7.850264514923097e-06,0
1227,0.95,5.413011611938477e-06,0
1228,0.95,7.813011611938478e-06,0
1229,0.95,5.413011611938477e-06,0
1230,0.95,5.375758708953858e-06,0
1231,0.95,2.9385058059692387e-06,0
1232,0.95,1.0250264514923098e-05,0
1233,0.95,7.850264514923097e-06,0
1234,0.95,7.850264514923097e-06,0
1235,0.95,5.413011611938477e-06,0
1236,0.95,7.850264514923097e-06,0
1237,0.95,5.4502645149230965e-06,0
1238,0.95,5.413011611938477e-06,0
1239,0.95,2.975758708953858e-06,0
1240,0.95,7.813011611938478e-06,0
1241,0.95,5.413011611938477e-06,0
1242,0.95,5.413011611938477e-06,0
1243,0.95,2.975758708953858e-06,0
1244,0.95,5.375758708953858e-06,0
1245,0.95,2.975758708953858e-06,0
1246,0.95,2.9385058059692387e-06,0
1247,0.95,5.012529029846192e-07,0
1248,0.95,1.2650264514923099e-05,1
1249,0.95,7.850264514923097e-06,2
1250,0.95,1.0250264514923098e-05,1
1251,0.95,7.813011611938478e-06,1
1252,0.95,7.850264514923097e-06,2
1253,0.95,7.850264514923097e-06,1
1254,0.95,7.813011611938478e-06,1
1255,0.95,5.375758708953858e-06,1
1256,0.95,1.0250264514923098e-05,1
1257,0.95,5.413011611938477e-06,2
1258,0.95,7.850264514923097e-06,1
1259,0.95,5.413011611938477e-06,1
1260,0.95,7.813011611938478e-06,1
1261,0.95,5.413011611938477e-06,1
1262,0.95,5.375758708953858e-06,1
1263,0.95,2.9385058059692387e-06,1
1264,0.95,1.0250264514923098e-05,1
1265,0.95,7.850264514923097e-06,1
1266,0.95,7.850264514923097e-06,1
1267,0.95,5.413011611938477e-06,1
1268,0.95,7.850264514923097e-06,1
1269,0.95,5.4502645149230965e-06,1
1270,0.95,5.413011611938477e-06,1
1271,0.95,2.975758708953858e-06,1
1272,0.95,7.813011611938478e-06,1
1273,0.95,5.413011611938477e-06,1
1274,0.95,5.413011611938477e-06,1
1275,0.95,2.975758708953858e-06,1
1276,0.95,5.375758708953858e-06,1
1277,0.95,2.975758708953858e-06,1
1278,0.95,2.9385058059692387e-06,1
1279,0.95,5.012529029846192e-07,1
1280,1.0,1.2650264514923099e-05,0
1281,1.0,7.850264514923097e-06,1
1282,1.0,1.0250264514923098e-05,0
1283,1.0,5.413011611938477e-06,1
1284,1.0,1.0250264514923098e-05,0
1285,1.0,7.850264514923097e-06,0
1286,1.0,7.813011611938478e-06,0
1287,1.0,5.375758708953858e-06,0
1288,1.0,1.0250264514923098e-05,0
1289,1.0,5.413011611938477e-06,1
1290,1.0,7.850264514923097e-06,0
1291,1.0,5.413011611938477e-06,0
1292,1.0,5.375758708953858e-06,1
1293,1.0,5.413011611938477e-06,0
1294,1.0,5.375758708953858e-06,0
1295,1.0,2.9385058059692387e-06,0
1296,1.0,1.0250264514923098e-05,0
1297,1.0,7.850264514923097e-06,0
1298,1.0,7.850264514923097e-06,0
1299,1.0,5.413011611938477e-06,0
1300,1.0,7.850264514923097e-06,0
1301,1.0,5.4502645149230965e-06,0
1302,1.0,5.413011611938477e-06,0
1303,1.0,2.975758708953858e-06,0
1304,1.0,7.813011611938478e-06,0
1305,1.0,5.413011611938477e-06,0
1306,1.0,5.413011611938477e-06,0
1307,1.0,2.975758708953858e-06,0
1308,1.0,5.375758708953858e-06,0
1309,1.0,2.975758708953858e-06,0
1310,1.0,2.9385058059692387e-06,0
1311,1.0,5.012529029846192e-07,0
1312,1.0,1.2650264514923099e-05,1
1313,1.0,7.850264514923097e-06,2
1314,1.0,1.0250264514923098e-05,1
1315,1.0,7.813011611938478e-06,1
1316,1.0,1.0250264514923098e-05,1
1317,1.0,7.850264514923097e-06,1
1318,1.0,7.813011611938478e-06,1
1319,1.0,5.375758708953858e-06,1
1320,1.0,1.0250264514923098e-05,1
1321,1.0,5.413011611938477e-06,2
1322,1.0,7.850264514923097e-06,1
1323,1.0,5.413011611938477e-06,1
1324,1.0,5.375758708953858e-06,2
1325,1.0,5.413011611938477e-06,1
1326,1.0,5.375758708953858e-06,1
1327,1.0,2.9385058059692387e-06,1
1328,1.0,1.0250264514923098e-05,1
1329,1.0,7.850264514923097e-06,1
1330,1.0,7.850264514923097e-06,1
1331,1.0,5.413011611938477e-06,1
1332,1.0,7.850264514923097e-06,1
1333,1.0,5.4502645149230965e-06,1
1334,1.0,5.413011611938477e-06,1
1335,1.0,2.975758708953858e-06,1
1336,1.0,7.813011611938478e-06,1
1337,1.0,5.413011611938477e-06,1
1338,1.0,5.413011611938477e-06,1
1339,1.0,2.975758708953858e-06,1
1340,1.0,5.375758708953858e-06,1
1341,1.0,2.975758708953858e-06,1
1342,1.0,2.9385058059692387e-06,1
1343,1.0,5.012529029846192e-07,1
